Order ID,Customer ID,Customer Name,Order Time,Number of Sandwiches,Total Cost (DKK)
1506,C318,Customer 318,2024-05-15 08:20:00,1,89.0
1507,C318,Customer 318,2024-05-03 11:27:00,2,172.0
1508,C318,Customer 318,2024-07-25 13:59:00,5,439.0
1509,C318,Customer 318,2024-02-26 13:51:00,2,160.0
1510,C318,Customer 318,2024-11-05 10:04:00,1,77.0
1511,C319,Customer 319,2024-04-30 18:12:00,1,92.0
1512,C319,Customer 319,2024-10-08 12:34:00,3,255.0
1513,C320,Customer 320,2024-04-05 12:08:00,2,172.0
1514,C320,Customer 320,2024-11-26 12:30:00,3,255.0
1515,C320,Customer 320,2024-12-03 11:06:00,3,255.0
1516,C320,Customer 320,2024-01-23 14:33:00,5,368.0
1517,C320,Customer 320,2024-05-12 16:40:00,3,264.0
1518,C320,Customer 320,2024-05-09 14:48:00,1,92.0
1519,C320,Customer 320,2024-10-17 13:29:00,5,344.0
1520,C320,Customer 320,2024-04-28 13:03:00,4,249.0
1521,C321,Customer 321,2024-03-28 11:33:00,1,83.0
1522,C322,Customer 322,2024-12-07 13:17:00,2,172.0
1523,C322,Customer 322,2024-11-05 11:37:00,5,338.0
1524,C323,Customer 323,2024-02-04 13:09:00,1,83.0
1525,C323,Customer 323,2024-11-08 11:01:00,3,255.0
1526,C324,Customer 324,2024-09-08 14:23:00,4,344.0
1527,C325,Customer 325,2024-06-29 11:22:00,1,83.0
1528,C325,Customer 325,2024-05-17 12:30:00,4,320.0
1529,C325,Customer 325,2024-02-27 11:16:00,1,77.0
1530,C325,Customer 325,2024-02-10 13:26:00,5,415.0
1531,C325,Customer 325,2024-12-15 09:44:00,4,326.0
1532,C325,Customer 325,2024-10-07 13:01:00,4,332.0
1533,C325,Customer 325,2024-05-28 12:54:00,1,89.0
1534,C325,Customer 325,2024-11-22 10:29:00,1,83.0
1535,C326,Customer 326,2024-05-27 08:41:00,2,172.0
1536,C326,Customer 326,2024-06-29 16:31:00,3,258.0
1537,C326,Customer 326,2024-09-29 13:40:00,1,83.0
1538,C327,Customer 327,2024-01-03 18:24:00,4,350.0
1539,C328,Customer 328,2024-01-30 14:36:00,2,178.0
1540,C328,Customer 328,2024-07-16 08:57:00,3,255.0
1541,C328,Customer 328,2024-10-26 13:38:00,5,409.0
1542,C328,Customer 328,2024-09-15 10:00:00,4,338.0
1543,C328,Customer 328,2024-05-29 12:21:00,1,83.0
1544,C328,Customer 328,2024-05-14 11:46:00,4,326.0
1545,C328,Customer 328,2024-10-16 14:27:00,1,80.0
1546,C328,Customer 328,2024-02-19 17:43:00,2,178.0
1547,C329,Customer 329,2024-04-16 10:16:00,2,166.0
1548,C330,Customer 330,2024-04-01 11:04:00,5,326.0
1549,C330,Customer 330,2024-05-08 08:27:00,5,338.0
1550,C330,Customer 330,2024-03-06 16:39:00,1,0.0
1551,C330,Customer 330,2024-09-13 16:42:00,4,258.0
1552,C330,Customer 330,2024-02-12 08:20:00,2,89.0
1553,C330,Customer 330,2024-07-10 12:27:00,4,249.0
1554,C330,Customer 330,2024-11-23 13:44:00,3,178.0
1555,C330,Customer 330,2024-04-02 11:42:00,5,344.0
1556,C331,Customer 331,2024-05-31 11:19:00,1,89.0
1557,C331,Customer 331,2024-10-20 13:19:00,3,243.0
1558,C332,Customer 332,2024-09-07 12:52:00,4,261.0
1559,C332,Customer 332,2024-01-30 12:43:00,1,89.0
1560,C332,Customer 332,2024-11-18 11:50:00,4,243.0
1561,C332,Customer 332,2024-09-27 14:43:00,5,356.0
1562,C332,Customer 332,2024-09-01 11:06:00,1,89.0
1563,C332,Customer 332,2024-10-29 11:00:00,3,166.0
1564,C333,Customer 333,2024-01-01 12:29:00,4,255.0
1565,C333,Customer 333,2024-06-01 13:39:00,4,249.0
1566,C334,Customer 334,2024-08-09 18:41:00,2,184.0
1567,C334,Customer 334,2024-11-23 18:50:00,5,356.0
1568,C335,Customer 335,2024-11-23 15:11:00,5,430.0
1569,C335,Customer 335,2024-06-28 11:37:00,3,261.0
1570,C335,Customer 335,2024-04-08 10:03:00,3,255.0
1571,C335,Customer 335,2024-02-18 12:12:00,1,89.0
1572,C336,Customer 336,2024-01-29 12:45:00,3,160.0
1573,C336,Customer 336,2024-12-05 10:02:00,5,332.0
1574,C337,Customer 337,2024-06-06 12:18:00,4,261.0
1575,C337,Customer 337,2024-03-06 13:58:00,3,178.0
1576,C338,Customer 338,2024-05-31 11:41:00,4,261.0
1577,C338,Customer 338,2024-09-03 14:29:00,1,86.0
1578,C338,Customer 338,2024-10-25 17:42:00,1,86.0
1579,C338,Customer 338,2024-07-19 18:08:00,3,184.0
1580,C338,Customer 338,2024-10-26 14:28:00,3,184.0
1581,C338,Customer 338,2024-05-05 14:55:00,3,184.0
1582,C338,Customer 338,2024-11-07 14:55:00,1,86.0
1583,C338,Customer 338,2024-05-06 15:21:00,1,92.0
1584,C339,Customer 339,2024-11-11 15:11:00,5,362.0
1585,C339,Customer 339,2024-11-25 11:45:00,3,172.0
1586,C340,Customer 340,2024-11-06 13:15:00,3,172.0
1587,C340,Customer 340,2024-05-11 10:23:00,3,178.0
1588,C340,Customer 340,2024-07-25 11:08:00,2,89.0
1589,C341,Customer 341,2024-10-11 14:21:00,4,258.0
1590,C341,Customer 341,2024-11-10 11:44:00,5,344.0
1591,C342,Customer 342,2024-12-01 19:09:00,5,362.0
1592,C342,Customer 342,2024-10-05 11:40:00,1,83.0
1593,C342,Customer 342,2024-09-20 11:06:00,1,89.0
1594,C342,Customer 342,2024-10-25 14:33:00,2,92.0
1595,C342,Customer 342,2024-07-08 11:38:00,2,83.0
1596,C342,Customer 342,2024-09-09 14:36:00,1,92.0
1597,C342,Customer 342,2024-11-01 14:35:00,5,356.0
1598,C342,Customer 342,2024-04-10 12:01:00,1,83.0
1599,C342,Customer 342,2024-05-01 13:27:00,5,332.0
1600,C342,Customer 342,2024-10-27 15:12:00,5,356.0
1601,C343,Customer 343,2024-07-07 12:36:00,2,166.0
1602,C343,Customer 343,2024-10-15 17:32:00,3,258.0
1603,C343,Customer 343,2024-04-26 10:51:00,3,261.0
1604,C343,Customer 343,2024-06-09 11:33:00,5,439.0
1605,C343,Customer 343,2024-04-01 11:45:00,1,89.0
1606,C343,Customer 343,2024-09-13 18:44:00,2,184.0
1607,C343,Customer 343,2024-08-20 14:30:00,3,264.0
1608,C343,Customer 343,2024-01-04 14:24:00,2,172.0
1609,C343,Customer 343,2024-08-09 09:43:00,1,83.0
1610,C344,Customer 344,2024-02-14 12:16:00,1,0.0
1611,C344,Customer 344,2024-01-24 13:16:00,3,178.0
1612,C344,Customer 344,2024-06-25 08:41:00,3,166.0
1613,C344,Customer 344,2024-06-12 12:40:00,1,0.0
1614,C344,Customer 344,2024-05-14 10:07:00,1,0.0
1615,C345,Customer 345,2024-07-29 12:57:00,3,255.0
1616,C345,Customer 345,2024-05-29 10:22:00,4,320.0
1617,C345,Customer 345,2024-12-10 17:17:00,1,92.0
1618,C345,Customer 345,2024-03-08 08:34:00,2,166.0
1619,C345,Customer 345,2024-04-06 13:07:00,1,83.0
1620,C345,Customer 345,2024-09-04 15:24:00,1,92.0
1621,C345,Customer 345,2024-03-05 19:12:00,5,442.0
1622,C345,Customer 345,2024-05-15 14:38:00,2,160.0
1623,C345,Customer 345,2024-11-22 11:30:00,4,326.0
1624,C345,Customer 345,2024-03-04 13:57:00,1,89.0
1625,C346,Customer 346,2024-03-29 09:45:00,4,255.0
1626,C346,Customer 346,2024-09-24 12:10:00,5,338.0
1627,C346,Customer 346,2024-10-05 14:01:00,3,252.0
1628,C346,Customer 346,2024-02-25 12:24:00,3,243.0
1629,C346,Customer 346,2024-01-07 12:08:00,1,83.0
1630,C347,Customer 347,2024-01-17 12:16:00,4,356.0
1631,C347,Customer 347,2024-04-04 17:34:00,1,92.0
1632,C347,Customer 347,2024-01-29 12:09:00,2,178.0
1633,C347,Customer 347,2024-05-13 10:15:00,3,243.0
1634,C348,Customer 348,2024-06-05 14:57:00,5,344.0
1635,C349,Customer 349,2024-09-14 11:35:00,3,261.0
1636,C349,Customer 349,2024-02-09 14:54:00,3,258.0
1637,C349,Customer 349,2024-04-29 16:56:00,4,356.0
1638,C349,Customer 349,2024-03-18 13:13:00,5,415.0
1639,C349,Customer 349,2024-02-01 11:12:00,5,421.0
1640,C349,Customer 349,2024-01-19 12:21:00,4,338.0
1641,C350,Customer 350,2024-08-09 12:22:00,4,261.0
1642,C350,Customer 350,2024-08-17 09:21:00,5,332.0
1643,C350,Customer 350,2024-10-28 08:27:00,5,350.0
1644,C350,Customer 350,2024-05-31 14:07:00,5,362.0
1645,C351,Customer 351,2024-09-23 11:55:00,5,326.0
1646,C351,Customer 351,2024-11-01 16:47:00,2,178.0
1647,C352,Customer 352,2024-07-16 12:33:00,5,344.0
1648,C352,Customer 352,2024-02-11 18:50:00,2,172.0
1649,C352,Customer 352,2024-01-04 12:12:00,5,338.0
1650,C352,Customer 352,2024-01-25 18:30:00,3,270.0
1651,C353,Customer 353,2024-11-30 11:14:00,4,261.0
1652,C353,Customer 353,2024-12-04 14:14:00,1,0.0
1653,C353,Customer 353,2024-01-03 13:52:00,2,89.0
1654,C353,Customer 353,2024-10-27 15:01:00,5,356.0
1655,C353,Customer 353,2024-03-21 13:22:00,2,89.0
1656,C353,Customer 353,2024-03-19 15:33:00,1,0.0
1657,C353,Customer 353,2024-07-09 15:58:00,4,270.0
1658,C354,Customer 354,2024-12-17 14:59:00,4,258.0
1659,C354,Customer 354,2024-10-13 11:29:00,2,89.0
1660,C354,Customer 354,2024-06-20 13:05:00,4,255.0
1661,C354,Customer 354,2024-01-23 13:43:00,1,0.0
1662,C354,Customer 354,2024-02-07 16:30:00,3,172.0
1663,C354,Customer 354,2024-03-08 12:03:00,1,0.0
1664,C354,Customer 354,2024-09-05 11:49:00,5,350.0
1665,C354,Customer 354,2024-11-19 14:29:00,3,172.0
1666,C354,Customer 354,2024-03-03 11:43:00,5,326.0
1667,C354,Customer 354,2024-07-13 08:04:00,1,0.0
1668,C355,Customer 355,2024-11-10 18:14:00,4,350.0
1669,C355,Customer 355,2024-01-17 19:07:00,1,80.0
1670,C355,Customer 355,2024-02-08 09:19:00,4,344.0
1671,C355,Customer 355,2024-09-27 12:53:00,4,338.0
1672,C355,Customer 355,2024-06-25 13:11:00,5,338.0
1673,C355,Customer 355,2024-11-04 15:33:00,5,350.0
1674,C355,Customer 355,2024-10-18 13:13:00,3,267.0
1675,C355,Customer 355,2024-05-21 13:51:00,5,326.0
1676,C355,Customer 355,2024-04-05 14:41:00,4,356.0
1677,C356,Customer 356,2024-08-08 13:46:00,1,89.0
1678,C356,Customer 356,2024-05-18 12:00:00,5,439.0
1679,C356,Customer 356,2024-05-18 13:17:00,5,421.0
1680,C356,Customer 356,2024-01-02 13:12:00,5,433.0
1681,C356,Customer 356,2024-07-09 14:59:00,5,436.0
1682,C357,Customer 357,2024-06-15 08:16:00,4,350.0
1683,C358,Customer 358,2024-11-19 12:37:00,3,166.0
1684,C358,Customer 358,2024-10-15 11:42:00,5,332.0
1685,C359,Customer 359,2024-04-07 17:36:00,1,92.0
1686,C359,Customer 359,2024-02-11 13:06:00,4,350.0
1687,C359,Customer 359,2024-02-01 19:57:00,2,178.0
1688,C359,Customer 359,2024-09-22 11:02:00,3,255.0
1689,C359,Customer 359,2024-08-14 12:46:00,3,255.0
1690,C359,Customer 359,2024-02-04 19:30:00,2,166.0
1691,C360,Customer 360,2024-03-19 11:15:00,4,261.0
1692,C360,Customer 360,2024-11-24 09:37:00,2,166.0
1693,C361,Customer 361,2024-10-11 11:34:00,5,344.0
1694,C361,Customer 361,2024-05-09 12:24:00,3,178.0
1695,C362,Customer 362,2024-09-26 14:56:00,2,166.0
1696,C363,Customer 363,2024-01-03 08:39:00,2,166.0
1697,C364,Customer 364,2024-11-10 13:30:00,1,83.0
1698,C364,Customer 364,2024-04-16 14:17:00,1,86.0
1699,C365,Customer 365,2024-07-14 14:24:00,3,252.0
1700,C365,Customer 365,2024-09-23 09:37:00,2,166.0
1701,C366,Customer 366,2024-10-13 17:04:00,5,344.0
1702,C366,Customer 366,2024-06-11 11:56:00,4,255.0
1703,C367,Customer 367,2024-02-01 10:24:00,3,261.0
1704,C367,Customer 367,2024-11-04 17:25:00,4,350.0
1705,C367,Customer 367,2024-01-20 13:56:00,2,160.0
1706,C367,Customer 367,2024-07-16 11:56:00,2,166.0
1707,C367,Customer 367,2024-09-01 09:44:00,4,326.0
1708,C368,Customer 368,2024-02-18 18:25:00,2,178.0
1709,C368,Customer 368,2024-05-09 08:25:00,3,243.0
1710,C368,Customer 368,2024-08-09 15:15:00,1,86.0
1711,C368,Customer 368,2024-05-03 08:05:00,3,249.0
1712,C368,Customer 368,2024-02-06 08:22:00,1,89.0
1713,C368,Customer 368,2024-10-04 14:52:00,1,92.0
1714,C369,Customer 369,2024-11-17 14:17:00,2,184.0
1715,C369,Customer 369,2024-09-24 12:57:00,4,344.0
1716,C369,Customer 369,2024-07-30 11:44:00,3,249.0
1717,C369,Customer 369,2024-01-08 08:29:00,4,338.0
1718,C369,Customer 369,2024-12-14 12:23:00,5,415.0
1719,C369,Customer 369,2024-03-31 15:04:00,4,338.0
1720,C370,Customer 370,2024-11-30 10:03:00,4,267.0
1721,C370,Customer 370,2024-03-07 11:54:00,2,172.0
1722,C371,Customer 371,2024-04-27 12:11:00,2,178.0
1723,C371,Customer 371,2024-10-03 10:25:00,2,160.0
1724,C372,Customer 372,2024-03-28 17:05:00,4,264.0
1725,C372,Customer 372,2024-08-20 12:29:00,3,261.0
1726,C372,Customer 372,2024-09-07 14:49:00,4,276.0
1727,C372,Customer 372,2024-01-07 19:44:00,3,264.0
1728,C372,Customer 372,2024-08-07 15:38:00,5,344.0
1729,C372,Customer 372,2024-05-25 16:36:00,3,276.0
1730,C372,Customer 372,2024-10-15 13:45:00,4,255.0
1731,C373,Customer 373,2024-12-09 14:49:00,4,350.0
1732,C374,Customer 374,2024-05-23 17:53:00,2,178.0
1733,C374,Customer 374,2024-10-13 14:16:00,5,356.0
1734,C375,Customer 375,2024-07-18 11:20:00,4,350.0
1735,C375,Customer 375,2024-04-29 18:05:00,4,362.0
1736,C375,Customer 375,2024-12-08 14:48:00,2,178.0
1737,C375,Customer 375,2024-09-23 19:35:00,5,442.0
1738,C375,Customer 375,2024-02-23 11:23:00,3,261.0
1739,C375,Customer 375,2024-02-14 10:57:00,4,350.0
1740,C375,Customer 375,2024-08-18 12:02:00,3,249.0
1741,C375,Customer 375,2024-01-11 12:54:00,5,397.0
1742,C375,Customer 375,2024-12-14 09:43:00,2,166.0
1743,C376,Customer 376,2024-10-19 17:18:00,4,264.0
1744,C376,Customer 376,2024-04-05 10:59:00,2,160.0
1745,C376,Customer 376,2024-09-25 09:19:00,3,243.0
1746,C376,Customer 376,2024-04-01 15:37:00,3,258.0
1747,C376,Customer 376,2024-09-26 11:40:00,5,344.0
1748,C376,Customer 376,2024-05-15 13:28:00,5,344.0
1749,C376,Customer 376,2024-06-19 13:32:00,4,261.0
1750,C377,Customer 377,2024-05-06 14:31:00,3,252.0
1751,C377,Customer 377,2024-05-27 12:29:00,1,77.0
1752,C377,Customer 377,2024-07-04 14:26:00,4,362.0
1753,C377,Customer 377,2024-04-26 13:02:00,3,243.0
1754,C377,Customer 377,2024-01-21 12:47:00,3,249.0
1755,C377,Customer 377,2024-11-07 08:13:00,5,403.0
1756,C377,Customer 377,2024-04-08 11:09:00,3,237.0
1757,C377,Customer 377,2024-05-12 14:28:00,1,92.0
1758,C378,Customer 378,2024-05-03 14:16:00,4,270.0
1759,C378,Customer 378,2024-08-26 18:01:00,5,368.0
1760,C379,Customer 379,2024-12-08 11:06:00,2,89.0
1761,C379,Customer 379,2024-11-11 12:29:00,3,166.0
1762,C379,Customer 379,2024-09-07 11:49:00,2,83.0
1763,C379,Customer 379,2024-08-10 09:04:00,4,255.0
1764,C379,Customer 379,2024-11-06 11:14:00,1,77.0
1765,C379,Customer 379,2024-07-27 11:16:00,2,89.0
1766,C379,Customer 379,2024-02-18 13:49:00,4,267.0
1767,C380,Customer 380,2024-10-27 13:20:00,3,172.0
1768,C380,Customer 380,2024-10-19 10:04:00,1,89.0
1769,C380,Customer 380,2024-11-10 11:33:00,3,166.0
1770,C381,Customer 381,2024-10-06 16:31:00,1,86.0
1771,C381,Customer 381,2024-12-10 09:35:00,4,338.0
1772,C381,Customer 381,2024-11-20 14:47:00,3,258.0
1773,C381,Customer 381,2024-06-01 09:27:00,2,172.0
1774,C381,Customer 381,2024-03-31 13:32:00,3,261.0
1775,C381,Customer 381,2024-11-28 14:28:00,3,264.0
1776,C381,Customer 381,2024-04-03 10:04:00,3,261.0
1777,C381,Customer 381,2024-10-16 18:58:00,2,160.0
1778,C381,Customer 381,2024-01-21 11:03:00,4,338.0
1779,C382,Customer 382,2024-10-03 11:20:00,1,83.0
1780,C382,Customer 382,2024-03-01 12:57:00,5,427.0
1781,C382,Customer 382,2024-02-13 14:55:00,5,442.0
1782,C382,Customer 382,2024-01-24 12:01:00,4,350.0
1783,C382,Customer 382,2024-10-27 14:00:00,5,424.0
1784,C382,Customer 382,2024-02-28 15:52:00,3,270.0
1785,C383,Customer 383,2024-07-28 13:05:00,3,255.0
1786,C383,Customer 383,2024-10-17 09:37:00,4,320.0
1787,C383,Customer 383,2024-11-23 11:49:00,3,255.0
1788,C384,Customer 384,2024-06-17 14:19:00,1,80.0
1789,C384,Customer 384,2024-03-30 11:54:00,4,249.0
1790,C384,Customer 384,2024-08-29 11:52:00,1,83.0
1791,C385,Customer 385,2024-10-09 16:30:00,3,270.0
1792,C386,Customer 386,2024-07-28 13:50:00,1,83.0
1793,C386,Customer 386,2024-05-05 11:34:00,2,166.0
1794,C386,Customer 386,2024-08-20 14:57:00,2,172.0
1795,C387,Customer 387,2024-08-06 11:02:00,3,249.0
1796,C387,Customer 387,2024-05-13 11:27:00,3,255.0
1797,C388,Customer 388,2024-03-31 10:09:00,4,243.0
1798,C388,Customer 388,2024-04-27 13:22:00,3,172.0
1799,C389,Customer 389,2024-09-27 19:54:00,2,166.0
1800,C389,Customer 389,2024-05-05 16:32:00,1,92.0
1801,C390,Customer 390,2024-03-09 13:16:00,4,350.0
1802,C390,Customer 390,2024-05-18 18:40:00,1,92.0
1803,C390,Customer 390,2024-04-23 18:37:00,3,276.0
1804,C390,Customer 390,2024-01-07 12:18:00,4,326.0
1805,C390,Customer 390,2024-06-22 13:43:00,3,261.0
1806,C390,Customer 390,2024-03-23 14:41:00,3,246.0
1807,C390,Customer 390,2024-01-07 18:21:00,2,172.0
1808,C390,Customer 390,2024-09-26 11:40:00,2,172.0
1809,C391,Customer 391,2024-05-27 10:18:00,4,344.0
1810,C391,Customer 391,2024-05-24 11:19:00,2,172.0
1811,C391,Customer 391,2024-04-14 17:17:00,5,436.0
1812,C392,Customer 392,2024-03-12 16:57:00,3,246.0
1813,C392,Customer 392,2024-02-27 16:27:00,3,264.0
1814,C393,Customer 393,2024-06-15 13:42:00,4,249.0
1815,C393,Customer 393,2024-10-01 12:53:00,4,261.0
1816,C394,Customer 394,2024-02-20 12:36:00,2,172.0
1817,C394,Customer 394,2024-01-21 12:14:00,1,77.0
1818,C395,Customer 395,2024-05-20 11:51:00,4,255.0
1819,C395,Customer 395,2024-08-16 16:39:00,2,172.0
1820,C395,Customer 395,2024-11-16 13:14:00,1,83.0
1821,C395,Customer 395,2024-06-18 14:28:00,2,172.0
1822,C395,Customer 395,2024-01-27 11:27:00,3,267.0
1823,C395,Customer 395,2024-03-27 14:14:00,3,258.0
1824,C395,Customer 395,2024-11-05 14:14:00,5,344.0
1825,C395,Customer 395,2024-05-15 11:22:00,1,89.0
1826,C395,Customer 395,2024-07-25 12:44:00,3,255.0
1827,C395,Customer 395,2024-01-10 14:06:00,2,178.0
1828,C396,Customer 396,2024-02-28 10:36:00,3,261.0
1829,C396,Customer 396,2024-03-21 12:56:00,2,178.0
1830,C397,Customer 397,2024-08-02 12:48:00,3,166.0
1831,C397,Customer 397,2024-10-03 12:24:00,5,356.0
1832,C397,Customer 397,2024-03-07 13:11:00,3,166.0
1833,C397,Customer 397,2024-02-29 12:57:00,2,89.0
1834,C397,Customer 397,2024-01-31 11:38:00,2,89.0
1835,C397,Customer 397,2024-09-15 19:41:00,2,86.0
1836,C397,Customer 397,2024-04-09 10:29:00,1,0.0
1837,C397,Customer 397,2024-10-11 15:09:00,1,0.0
1838,C398,Customer 398,2024-04-19 18:52:00,4,258.0
1839,C398,Customer 398,2024-05-26 13:28:00,3,172.0
1840,C398,Customer 398,2024-02-05 08:59:00,5,350.0
1841,C398,Customer 398,2024-07-28 13:07:00,2,83.0
1842,C398,Customer 398,2024-07-23 12:23:00,4,249.0
1843,C398,Customer 398,2024-05-10 11:36:00,2,89.0
1844,C398,Customer 398,2024-01-06 11:24:00,3,178.0
1845,C398,Customer 398,2024-07-15 13:49:00,3,166.0
1846,C398,Customer 398,2024-08-21 13:28:00,3,172.0
1847,C399,Customer 399,2024-05-02 12:43:00,5,433.0
1848,C399,Customer 399,2024-05-16 12:42:00,1,83.0
1849,C399,Customer 399,2024-12-15 17:06:00,2,184.0
1850,C399,Customer 399,2024-07-25 12:08:00,1,77.0
1851,C399,Customer 399,2024-09-29 12:39:00,3,243.0
1852,C399,Customer 399,2024-12-02 16:59:00,1,92.0
1853,C399,Customer 399,2024-12-12 14:30:00,4,344.0
1854,C399,Customer 399,2024-07-09 14:47:00,3,258.0
1855,C400,Customer 400,2024-01-02 17:05:00,1,80.0
1856,C401,Customer 401,2024-12-10 17:03:00,3,264.0
1857,C401,Customer 401,2024-12-06 14:52:00,4,270.0
1858,C401,Customer 401,2024-10-19 15:31:00,4,270.0
1859,C401,Customer 401,2024-05-07 11:18:00,2,166.0
1860,C401,Customer 401,2024-10-25 11:30:00,3,255.0
1861,C401,Customer 401,2024-01-05 12:56:00,3,261.0
1862,C401,Customer 401,2024-08-03 11:40:00,2,178.0
1863,C401,Customer 401,2024-06-10 11:26:00,5,338.0
1864,C401,Customer 401,2024-09-19 12:15:00,5,332.0
1865,C401,Customer 401,2024-09-16 13:08:00,5,344.0
1866,C402,Customer 402,2024-04-28 13:27:00,5,344.0
1867,C402,Customer 402,2024-02-29 12:24:00,1,77.0
1868,C403,Customer 403,2024-03-24 12:29:00,1,89.0
1869,C404,Customer 404,2024-05-19 14:18:00,4,356.0
1870,C404,Customer 404,2024-11-27 12:46:00,3,255.0
1871,C404,Customer 404,2024-08-18 13:48:00,5,427.0
1872,C404,Customer 404,2024-08-13 16:08:00,5,442.0
1873,C404,Customer 404,2024-09-12 12:42:00,5,421.0
1874,C404,Customer 404,2024-04-29 12:37:00,1,83.0
1875,C404,Customer 404,2024-07-14 08:06:00,2,166.0
1876,C404,Customer 404,2024-05-09 12:59:00,2,172.0
1877,C404,Customer 404,2024-11-04 14:45:00,4,368.0
1878,C405,Customer 405,2024-09-08 14:19:00,4,264.0
1879,C405,Customer 405,2024-11-09 10:31:00,3,172.0
1880,C405,Customer 405,2024-01-31 19:32:00,1,0.0
1881,C405,Customer 405,2024-10-31 15:45:00,1,0.0
1882,C406,Customer 406,2024-05-07 14:32:00,5,430.0
1883,C406,Customer 406,2024-10-20 11:00:00,5,403.0
1884,C406,Customer 406,2024-11-24 13:25:00,2,160.0
1885,C407,Customer 407,2024-05-22 10:33:00,2,172.0
1886,C407,Customer 407,2024-11-11 14:41:00,1,92.0
1887,C408,Customer 408,2024-10-26 13:43:00,1,89.0
1888,C408,Customer 408,2024-06-08 12:37:00,3,249.0
1889,C409,Customer 409,2024-03-20 13:07:00,1,89.0
1890,C409,Customer 409,2024-01-03 12:26:00,1,89.0
1891,C409,Customer 409,2024-05-25 14:39:00,3,258.0
1892,C409,Customer 409,2024-07-06 11:05:00,3,261.0
1893,C409,Customer 409,2024-07-03 08:27:00,5,445.0
1894,C409,Customer 409,2024-05-18 08:27:00,3,255.0
1895,C409,Customer 409,2024-08-19 16:33:00,3,258.0
1896,C409,Customer 409,2024-09-01 12:08:00,3,261.0
1897,C410,Customer 410,2024-11-11 14:28:00,3,258.0
1898,C410,Customer 410,2024-07-11 12:33:00,2,178.0
1899,C410,Customer 410,2024-02-18 14:20:00,5,424.0
1900,C410,Customer 410,2024-08-08 14:06:00,5,436.0
1901,C410,Customer 410,2024-07-10 14:28:00,2,166.0
1902,C410,Customer 410,2024-02-25 11:40:00,3,255.0
1903,C410,Customer 410,2024-08-06 14:54:00,3,270.0
1904,C410,Customer 410,2024-03-05 11:33:00,4,338.0
1905,C410,Customer 410,2024-12-10 14:41:00,1,86.0
1906,C410,Customer 410,2024-06-13 11:16:00,2,166.0
1907,C411,Customer 411,2024-05-31 15:38:00,3,258.0
1908,C411,Customer 411,2024-09-16 13:32:00,1,89.0
1909,C412,Customer 412,2024-12-07 12:11:00,4,338.0
1910,C412,Customer 412,2024-07-30 14:29:00,3,258.0
1911,C412,Customer 412,2024-05-20 17:45:00,3,270.0
1912,C412,Customer 412,2024-04-12 11:06:00,3,249.0
1913,C412,Customer 412,2024-01-16 17:02:00,2,172.0
1914,C413,Customer 413,2024-09-24 11:16:00,2,166.0
1915,C413,Customer 413,2024-01-15 12:53:00,5,427.0
1916,C413,Customer 413,2024-08-09 08:41:00,1,89.0
1917,C413,Customer 413,2024-05-20 17:59:00,5,454.0
1918,C413,Customer 413,2024-02-11 13:03:00,5,427.0
1919,C413,Customer 413,2024-02-11 12:00:00,3,261.0
1920,C413,Customer 413,2024-03-19 13:23:00,1,83.0
1921,C413,Customer 413,2024-07-11 18:11:00,1,86.0
1922,C413,Customer 413,2024-08-20 13:25:00,1,83.0
1923,C414,Customer 414,2024-06-18 14:25:00,3,172.0
1924,C414,Customer 414,2024-08-28 13:34:00,5,350.0
1925,C415,Customer 415,2024-09-27 17:04:00,4,344.0
1926,C415,Customer 415,2024-06-16 09:44:00,4,350.0
1927,C415,Customer 415,2024-03-05 08:31:00,4,320.0
1928,C416,Customer 416,2024-11-17 19:36:00,1,86.0
1929,C416,Customer 416,2024-10-04 08:48:00,3,255.0
1930,C416,Customer 416,2024-03-31 11:41:00,3,243.0
1931,C416,Customer 416,2024-07-09 11:32:00,5,415.0
1932,C416,Customer 416,2024-11-02 12:32:00,2,160.0
1933,C416,Customer 416,2024-01-31 12:09:00,2,160.0
1934,C416,Customer 416,2024-06-23 09:36:00,4,344.0
1935,C416,Customer 416,2024-04-26 14:56:00,3,258.0
1936,C417,Customer 417,2024-02-19 13:51:00,1,89.0
1937,C417,Customer 417,2024-10-25 19:44:00,4,356.0
1938,C418,Customer 418,2024-06-16 17:55:00,3,166.0
1939,C418,Customer 418,2024-12-12 11:34:00,4,261.0
1940,C419,Customer 419,2024-02-17 15:45:00,1,86.0
1941,C420,Customer 420,2024-04-27 18:00:00,1,80.0
1942,C420,Customer 420,2024-03-13 14:06:00,2,160.0
